GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US25025070900,25025070900,"Census Tract 709, Suffolk County, Massachusetts",3205,219,2558,239,1547,261,614,232,0,12,282,138,0,12,0,12,115,61,30,49,85,49,647,144,265,135,73,58,0,12,0,12,0,12,236,146,73,77,73,77,0,12
1400000US25025071101,25025071101,"Census Tract 711.01, Suffolk County, Massachusetts",4024,438,3310,367,1769,282,661,217,0,12,624,241,0,12,192,154,64,64,11,24,53,60,714,355,289,175,8,19,0,12,0,12,0,12,417,310,0,12,0,12,0,12
1400000US25025071201,25025071201,"Census Tract 712.01, Suffolk County, Massachusetts",3345,475,2528,413,1098,204,681,270,0,12,661,227,0,12,21,22,67,69,0,12,67,69,817,276,290,207,177,154,0,12,8,14,0,12,249,145,93,97,8,13,85,87
1400000US25025080100,25025080100,"Census Tract 801, Suffolk County, Massachusetts",2864,440,2275,429,571,226,1420,290,18,27,27,23,0,12,91,52,148,104,84,91,64,59,589,161,89,64,77,58,13,14,0,12,0,12,403,133,7,9,4,7,3,6
1400000US25025080300,25025080300,"Census Tract 803, Suffolk County, Massachusetts",2049,299,1438,283,95,114,1188,262,6,11,1,3,0,12,99,120,49,38,24,28,25,20,611,205,187,154,35,41,5,8,0,12,0,12,365,179,19,25,18,24,1,11
1400000US25025080401,25025080401,"Census Tract 804.01, Suffolk County, Massachusetts",2839,270,1757,257,194,70,1426,249,0,12,56,37,0,12,0,12,81,57,0,12,81,57,1082,231,353,185,219,124,0,12,11,17,0,12,452,147,47,38,24,28,23,26
1400000US25025080500,25025080500,"Census Tract 805, Suffolk County, Massachusetts",3073,258,1475,210,131,68,1242,195,0,12,45,44,0,12,0,12,57,65,48,71,9,14,1598,244,456,197,60,64,0,12,0,12,0,12,945,265,137,135,38,47,99,126
1400000US25025080601,25025080601,"Census Tract 806.01, Suffolk County, Massachusetts",4138,470,3343,527,1850,363,913,298,0,12,522,214,0,12,22,29,36,38,0,12,36,38,795,220,234,109,145,89,0,12,22,31,0,12,340,176,54,41,13,20,41,35
1400000US25025080801,25025080801,"Census Tract 808.01, Suffolk County, Massachusetts",3998,408,2771,563,1174,278,1126,450,0,12,369,149,0,12,59,74,43,38,29,33,14,20,1227,292,290,162,159,148,0,12,9,18,0,12,607,311,162,136,70,52,92,133
1400000US25025080900,25025080900,"Census Tract 809, Suffolk County, Massachusetts",3750,382,3639,404,2695,397,408,196,0,12,484,208,0,12,2,4,50,46,5,8,45,45,111,93,80,76,0,12,28,45,0,12,0,12,1,2,2,5,2,5,0,12
1400000US25025081001,25025081001,"Census Tract 810.01, Suffolk County, Massachusetts",4684,382,3939,390,2144,390,787,251,0,12,914,180,0,12,5,10,89,67,10,18,79,68,745,186,221,139,23,36,0,12,0,12,0,12,372,150,129,106,62,77,67,75
1400000US25025081100,25025081100,"Census Tract 811, Suffolk County, Massachusetts",4555,371,3979,428,2708,420,513,197,0,12,625,176,0,12,0,12,133,75,15,23,118,70,576,205,73,70,106,92,20,31,88,117,0,12,234,171,55,52,48,51,7,11
1400000US25025081200,25025081200,"Census Tract 812, Suffolk County, Massachusetts",3528,462,1807,383,454,107,1202,376,0,12,113,59,0,12,0,12,38,59,0,12,38,59,1721,380,381,188,200,156,0,12,0,12,0,12,1076,364,64,61,51,57,13,15
1400000US25025081300,25025081300,"Census Tract 813, Suffolk County, Massachusetts",5568,626,3078,540,649,349,2086,448,11,18,89,138,0,17,90,101,153,146,48,56,105,134,2490,500,654,349,260,170,0,17,0,17,0,17,1429,508,147,128,103,105,44,73
1400000US25025081400,25025081400,"Census Tract 814, Suffolk County, Massachusetts",2919,333,2542,382,947,214,1328,297,0,12,214,135,0,12,17,24,36,33,9,15,27,29,377,162,71,49,63,43,0,12,0,12,0,12,226,151,17,20,0,12,17,20
1400000US25025081500,25025081500,"Census Tract 815, Suffolk County, Massachusetts",2195,280,1618,263,244,94,1272,249,0,12,81,61,0,12,9,17,12,17,0,12,12,17,577,207,109,78,104,73,0,12,0,12,0,12,296,186,68,62,68,62,0,12
1400000US25025081700,25025081700,"Census Tract 817, Suffolk County, Massachusetts",3437,449,2805,438,114,78,2453,407,13,24,56,80,0,12,0,12,169,138,0,12,169,138,632,271,67,63,45,45,0,12,0,12,0,12,443,264,77,99,77,99,0,12
1400000US25025081800,25025081800,"Census Tract 818, Suffolk County, Massachusetts",3200,450,2361,450,41,69,2213,445,0,12,0,12,0,12,31,45,76,64,0,12,76,64,839,315,133,124,218,214,22,25,0,12,0,12,411,198,55,67,0,12,55,67
1400000US25025081900,25025081900,"Census Tract 819, Suffolk County, Massachusetts",3142,420,2236,447,3,5,2205,444,0,12,20,31,0,12,0,12,8,19,6,19,2,4,906,190,307,196,166,183,0,12,0,12,0,12,391,232,42,88,42,88,0,12
1400000US25025082000,25025082000,"Census Tract 820, Suffolk County, Massachusetts",2719,384,2323,417,22,22,2269,415,0,12,22,24,0,12,0,12,10,16,0,12,10,16,396,141,221,141,21,37,0,12,0,12,0,12,135,117,19,21,13,19,6,10
1400000US25025082100,25025082100,"Census Tract 821, Suffolk County, Massachusetts",5013,479,3232,617,78,68,2993,603,0,12,94,132,0,12,0,12,67,52,16,25,51,45,1781,446,329,188,360,257,0,12,0,12,0,12,1017,383,75,88,75,88,0,12
1400000US25025090100,25025090100,"Census Tract 901, Suffolk County, Massachusetts",5132,521,4004,469,216,141,3485,479,0,17,56,68,0,17,140,188,107,62,41,33,66,54,1128,349,161,142,240,140,0,17,42,68,0,17,648,297,37,31,27,27,10,15
1400000US25025090200,25025090200,"Census Tract 902, Suffolk County, Massachusetts",2526,293,1265,268,30,38,859,212,0,12,100,86,23,31,236,181,17,17,0,12,17,17,1261,428,106,83,34,42,0,12,0,12,0,12,1035,416,86,124,13,20,73,113
1400000US25025090300,25025090300,"Census Tract 903, Suffolk County, Massachusetts",3648,431,2664,424,0,12,2265,392,228,256,0,12,0,12,77,66,94,106,52,79,42,69,984,224,180,138,128,116,22,35,0,12,0,12,654,226,0,12,0,12,0,12
1400000US25025090400,25025090400,"Census Tract 904, Suffolk County, Massachusetts",3413,376,2309,379,144,168,1894,332,0,12,26,52,0,12,83,98,162,123,111,99,51,69,1104,301,452,281,189,141,0,12,0,12,0,12,422,249,41,36,12,18,29,32
1400000US25025090600,25025090600,"Census Tract 906, Suffolk County, Massachusetts",2099,287,1778,276,113,53,1262,288,21,35,8,13,0,12,280,193,94,67,53,46,41,48,321,149,46,34,113,84,0,12,0,12,0,12,136,100,26,26,16,21,10,15
1400000US25025090700,25025090700,"Census Tract 907, Suffolk County, Massachusetts",4547,490,3760,478,2385,376,377,182,23,39,764,250,0,12,154,138,57,51,15,22,42,45,787,415,93,64,20,33,0,12,0,12,0,12,674,418,0,12,0,12,0,12
1400000US25025090901,25025090901,"Census Tract 909.01, Suffolk County, Massachusetts",3700,341,2858,343,1059,292,631,216,0,12,1110,265,0,12,0,12,58,57,0,12,58,57,842,274,181,112,15,25,27,34,0,12,0,12,608,238,11,17,11,17,0,12
1400000US25025091001,25025091001,"Census Tract 910.01, Suffolk County, Massachusetts",3134,415,3069,410,1761,220,406,432,0,12,784,281,0,12,57,61,61,57,1,5,60,57,65,63,36,47,0,12,0,12,0,12,0,12,29,44,0,12,0,12,0,12
1400000US25025091100,25025091100,"Census Tract 911, Suffolk County, Massachusetts",5300,510,4971,536,2859,439,270,172,0,17,1523,342,0,17,202,195,117,118,70,105,47,48,329,192,14,16,0,17,0,17,0,17,0,17,195,140,120,117,44,48,76,108
1400000US25025091200,25025091200,"Census Tract 912, Suffolk County, Massachusetts",3167,316,2405,345,1109,236,678,263,0,12,38,42,0,12,284,153,296,157,181,146,115,89,762,253,56,62,106,115,53,73,0,12,0,12,448,250,99,76,85,72,14,27
1400000US25025091300,25025091300,"Census Tract 913, Suffolk County, Massachusetts",2583,323,1976,289,264,140,1020,229,0,12,36,37,0,12,579,266,77,54,56,39,21,38,607,230,111,99,5,9,0,12,0,12,0,12,464,215,27,25,15,18,12,18
1400000US25025091400,25025091400,"Census Tract 914, Suffolk County, Massachusetts",2608,224,1760,246,261,104,1158,209,26,45,51,62,0,12,210,163,54,52,31,45,23,24,848,228,146,85,25,24,0,12,13,19,0,12,641,228,23,36,9,14,14,34
1400000US25025091500,25025091500,"Census Tract 915, Suffolk County, Massachusetts",4616,393,3892,465,434,177,1542,351,22,35,421,209,0,12,1216,397,257,144,102,64,155,116,724,274,27,41,0,12,0,12,0,12,0,12,642,260,55,45,26,32,29,33
1400000US25025091600,25025091600,"Census Tract 916, Suffolk County, Massachusetts",3353,471,2767,504,403,182,1538,533,0,12,610,354,0,12,126,163,90,146,59,135,31,57,586,284,102,88,150,138,0,12,0,12,0,12,334,193,0,12,0,12,0,12
1400000US25025091700,25025091700,"Census Tract 917, Suffolk County, Massachusetts",3797,482,2879,351,186,82,1901,292,5,9,145,157,0,12,602,281,40,45,0,12,40,45,918,375,153,80,192,115,0,12,0,12,0,12,542,353,31,35,20,31,11,17
1400000US25025091800,25025091800,"Census Tract 918, Suffolk County, Massachusetts",3814,405,2924,423,220,174,1976,440,0,12,3,6,0,12,553,319,172,125,51,51,121,113,890,353,412,308,64,97,0,12,0,12,0,12,403,218,11,17,11,17,0,12
1400000US25025091900,25025091900,"Census Tract 919, Suffolk County, Massachusetts",3893,538,3277,488,307,207,2863,452,17,28,9,114,0,12,48,74,33,40,0,12,33,40,616,211,8,13,169,110,0,12,0,12,0,12,414,197,25,27,25,27,0,12
1400000US25025092000,25025092000,"Census Tract 920, Suffolk County, Massachusetts",5502,565,4003,523,273,107,2906,461,13,20,438,231,0,17,237,218,136,124,97,108,39,41,1499,486,367,221,612,348,0,17,0,17,0,17,488,317,32,38,9,13,23,35
1400000US25025092101,25025092101,"Census Tract 921.01, Suffolk County, Massachusetts",6734,679,6051,695,1657,480,1377,503,0,17,2328,471,0,17,313,247,376,395,0,17,376,395,683,221,318,177,17,40,0,17,0,17,0,17,348,185,0,17,0,17,0,17
1400000US25025092200,25025092200,"Census Tract 922, Suffolk County, Massachusetts",3153,503,2675,476,745,229,1303,394,4,14,440,238,0,12,139,166,44,41,18,27,26,29,478,296,65,66,64,100,0,12,0,12,0,12,327,266,22,37,22,37,0,12
1400000US25025092300,25025092300,"Census Tract 923, Suffolk County, Massachusetts",3376,322,3045,311,128,98,2809,308,0,12,11,18,0,12,10,15,87,108,81,107,6,9,331,142,70,68,68,45,61,77,0,12,0,12,132,113,0,12,0,12,0,12
1400000US25025092400,25025092400,"Census Tract 924, Suffolk County, Massachusetts",5593,649,4129,673,37,35,3932,673,85,105,57,89,0,17,18,31,0,17,0,17,0,17,1464,455,261,153,673,347,37,63,0,17,0,17,448,269,45,46,14,23,31,39
1400000US25025100100,25025100100,"Census Tract 1001, Suffolk County, Massachusetts",6371,566,4724,587,255,220,4159,564,6,10,113,125,0,17,75,85,116,109,27,43,89,102,1647,322,581,304,618,287,0,17,0,17,0,17,412,266,36,60,34,60,2,4
1400000US25025100200,25025100200,"Census Tract 1002, Suffolk County, Massachusetts",2953,329,2617,319,68,49,2350,337,0,12,56,62,0,12,0,12,143,111,0,12,143,111,336,130,82,89,105,80,0,12,0,12,0,12,140,89,9,13,9,13,0,12
1400000US25025100300,25025100300,"Census Tract 1003, Suffolk County, Massachusetts",3412,400,2857,387,123,86,2644,388,0,12,7,7,0,12,38,41,45,35,0,12,45,35,555,266,384,283,131,96,0,12,4,9,0,12,36,52,0,12,0,12,0,12
1400000US25025100400,25025100400,"Census Tract 1004, Suffolk County, Massachusetts",4803,431,4389,483,574,196,3223,394,193,230,247,174,0,17,4,7,148,151,18,21,130,149,414,201,27,40,241,142,0,17,0,17,0,17,146,124,0,17,0,17,0,17
1400000US25025100500,25025100500,"Census Tract 1005, Suffolk County, Massachusetts",6585,903,5679,770,815,188,4127,724,0,17,671,257,0,17,0,17,66,72,0,17,66,72,906,410,375,188,218,262,28,34,0,17,0,17,67,82,218,260,170,251,48,46
1400000US25025100601,25025100601,"Census Tract 1006.01, Suffolk County, Massachusetts",5406,517,4959,553,1985,380,1327,412,19,30,1493,561,0,17,0,17,135,149,29,46,106,141,447,295,51,39,258,293,0,17,0,17,0,17,0,17,138,130,0,17,138,130
1400000US25025100603,25025100603,"Census Tract 1006.03, Suffolk County, Massachusetts",2043,206,1973,208,1484,280,316,154,7,10,162,177,0,12,0,12,4,8,0,12,4,8,70,65,15,20,35,57,0,12,0,12,0,12,20,35,0,12,0,12,0,12
1400000US25025100700,25025100700,"Census Tract 1007, Suffolk County, Massachusetts",4469,355,4367,323,4156,310,87,63,0,12,67,100,0,12,8,14,49,49,0,12,49,49,102,162,0,12,102,162,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25025100800,25025100800,"Census Tract 1008, Suffolk County, Massachusetts",6380,616,6367,620,3339,453,1889,586,0,17,833,389,0,17,0,17,306,244,0,17,306,244,13,21,13,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25025100900,25025100900,"Census Tract 1009, Suffolk County, Massachusetts",4172,388,3711,402,867,248,2193,291,0,12,431,238,0,12,8,13,212,217,0,12,212,217,461,207,325,190,134,119,0,12,0,12,0,12,2,9,0,12,0,12,0,12
1400000US25025101001,25025101001,"Census Tract 1010.01, Suffolk County, Massachusetts",5731,685,5339,675,111,104,5149,646,0,17,0,17,0,17,42,58,37,45,0,17,37,45,392,143,152,144,157,124,0,17,0,17,0,17,83,91,0,17,0,17,0,17
1400000US25025101002,25025101002,"Census Tract 1010.02, Suffolk County, Massachusetts",4801,535,3560,567,226,125,3217,548,14,22,7,16,0,12,3,7,93,76,3,7,90,76,1241,365,341,250,704,315,0,12,0,12,0,12,196,208,0,12,0,12,0,12
1400000US25025101101,25025101101,"Census Tract 1011.01, Suffolk County, Massachusetts",3723,537,2967,348,33,38,2851,349,0,12,59,92,0,12,9,14,15,17,0,12,15,17,756,461,254,313,502,346,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25025101102,25025101102,"Census Tract 1011.02, Suffolk County, Massachusetts",5140,533,4467,492,175,157,4130,466,0,17,36,61,0,17,0,17,126,90,0,17,126,90,673,376,381,316,279,199,0,17,0,17,0,17,13,19,0,17,0,17,0,17
1400000US25025110103,25025110103,"Census Tract 1101.03, Suffolk County, Massachusetts",6227,530,4488,472,2811,396,858,288,0,17,639,361,0,17,0,17,180,165,0,17,180,165,1739,456,421,292,546,382,163,248,0,17,0,17,575,392,34,37,34,37,0,17
1400000US25025110201,25025110201,"Census Tract 1102.01, Suffolk County, Massachusetts",2244,284,1446,212,541,134,813,212,9,15,0,12,0,12,56,75,27,28,27,28,0,12,798,176,326,177,42,43,0,12,0,12,0,12,414,166,16,19,11,17,5,8
1400000US25025110301,25025110301,"Census Tract 1103.01, Suffolk County, Massachusetts",2532,285,1781,187,858,186,679,119,50,76,20,32,0,12,109,135,65,65,6,10,59,65,751,297,224,116,110,119,0,12,0,12,0,12,366,365,51,82,51,82,0,12
1400000US25025110401,25025110401,"Census Tract 1104.01, Suffolk County, Massachusetts",4016,316,2744,328,1085,219,1344,325,0,12,241,188,0,12,16,21,58,43,0,12,58,43,1272,354,721,292,158,165,85,118,0,12,0,12,176,126,132,74,90,56,42,57
1400000US25025110403,25025110403,"Census Tract 1104.03, Suffolk County, Massachusetts",4940,387,3446,396,1914,328,1174,356,11,18,167,126,0,12,0,12,180,150,88,124,92,75,1494,396,330,180,619,437,13,22,0,12,0,12,396,194,136,120,64,101,72,68
1400000US25025110501,25025110501,"Census Tract 1105.01, Suffolk County, Massachusetts",3599,380,3024,383,2365,386,464,259,0,12,79,79,0,12,28,37,88,59,0,12,88,59,575,151,260,227,60,69,0,12,0,12,0,12,198,178,57,94,44,87,13,23
1400000US25025110502,25025110502,"Census Tract 1105.02, Suffolk County, Massachusetts",4224,423,3365,399,2504,378,609,164,26,38,69,59,0,12,0,12,157,179,0,12,157,179,859,256,643,183,0,12,0,12,0,12,0,12,201,185,15,24,0,12,15,24
1400000US25025110601,25025110601,"Census Tract 1106.01, Suffolk County, Massachusetts",2875,226,2768,216,2582,200,130,76,0,12,38,34,0,12,0,12,18,26,18,26,0,12,107,76,61,52,4,10,0,12,0,12,0,12,36,53,6,11,6,11,0,12
1400000US25025110607,25025110607,"Census Tract 1106.07, Suffolk County, Massachusetts",5289,445,4574,494,4189,507,173,145,0,17,145,126,0,17,0,17,67,63,0,17,67,63,715,203,503,97,0,17,0,17,0,17,0,17,154,158,58,90,57,90,1,2
1400000US25025120103,25025120103,"Census Tract 1201.03, Suffolk County, Massachusetts",1496,154,1402,157,1208,170,59,35,0,12,43,34,0,12,0,12,92,58,0,12,92,58,94,60,73,58,0,12,0,12,0,12,0,12,3,5,18,18,10,14,8,11
1400000US25025120104,25025120104,"Census Tract 1201.04, Suffolk County, Massachusetts",2171,181,1661,202,1370,211,89,57,0,12,106,95,0,12,0,12,96,58,15,27,81,50,510,198,238,122,93,123,0,12,0,12,0,12,115,99,64,71,28,42,36,56
1400000US25025120105,25025120105,"Census Tract 1201.05, Suffolk County, Massachusetts",2418,298,2307,292,1846,202,133,100,0,12,167,208,0,12,34,46,127,75,8,14,119,73,111,91,49,53,5,9,0,12,0,12,0,12,50,61,7,18,3,9,4,9
1400000US25025120201,25025120201,"Census Tract 1202.01, Suffolk County, Massachusetts",4072,313,2717,294,2141,297,350,228,0,12,111,69,0,12,18,28,97,67,0,12,97,67,1355,309,504,234,116,93,40,60,0,12,0,12,626,255,69,56,39,43,30,40
1400000US25025120301,25025120301,"Census Tract 1203.01, Suffolk County, Massachusetts",5089,413,3493,351,2244,300,764,208,0,12,381,239,0,12,15,20,89,61,23,30,66,55,1596,328,315,156,392,262,0,12,0,12,0,12,837,345,52,45,8,12,44,44
1400000US25025120400,25025120400,"Census Tract 1204, Suffolk County, Massachusetts",6388,615,5488,516,4464,561,666,331,0,17,267,152,0,17,0,17,91,81,0,17,91,81,900,485,321,189,64,96,0,17,0,17,0,17,451,375,64,60,37,44,27,43
1400000US25025120500,25025120500,"Census Tract 1205, Suffolk County, Massachusetts",2372,277,1522,248,1002,239,379,206,0,12,85,65,0,12,19,30,37,33,0,12,37,33,850,315,346,185,52,86,0,12,0,12,0,12,393,220,59,48,36,41,23,22
1400000US25025120600,25025120600,"Census Tract 1206, Suffolk County, Massachusetts",2604,186,2366,201,1971,201,204,127,0,12,75,60,0,12,0,12,116,62,20,23,96,59,238,105,116,73,24,36,6,9,0,12,0,12,40,49,52,56,26,43,26,40
1400000US25025120700,25025120700,"Census Tract 1207, Suffolk County, Massachusetts",2040,170,1778,162,1329,137,65,42,0,12,306,98,0,12,16,18,62,65,0,12,62,65,262,125,65,37,6,9,10,17,0,12,0,12,175,110,6,15,6,15,0,12
1400000US25025130100,25025130100,"Census Tract 1301, Suffolk County, Massachusetts",6046,431,5856,486,5004,508,57,50,0,17,597,225,0,17,106,143,92,90,0,17,92,90,190,192,190,192,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25025130200,25025130200,"Census Tract 1302, Suffolk County, Massachusetts",5049,412,4650,381,4021,385,106,73,0,12,335,151,0,12,44,69,144,143,0,12,144,143,399,392,337,390,0,12,0,12,0,12,0,12,62,69,0,12,0,12,0,12
1400000US25025130300,25025130300,"Census Tract 1303, Suffolk County, Massachusetts",4695,284,4396,313,4175,351,21,21,0,12,137,97,0,12,13,21,50,60,0,12,50,60,299,157,53,58,66,81,0,12,0,12,0,12,87,66,93,87,0,12,93,87
1400000US25025130402,25025130402,"Census Tract 1304.02, Suffolk County, Massachusetts",5110,381,4766,437,4226,446,211,217,0,12,300,100,0,12,0,12,29,40,0,12,29,40,344,251,324,248,0,12,0,12,0,12,0,12,2,5,18,30,0,12,18,30
1400000US25025130404,25025130404,"Census Tract 1304.04, Suffolk County, Massachusetts",3308,357,2607,328,2192,300,127,108,0,12,189,119,0,12,0,12,99,87,25,44,74,78,701,403,418,290,0,12,0,12,0,12,0,12,271,293,12,21,12,21,0,12
1400000US25025130406,25025130406,"Census Tract 1304.06, Suffolk County, Massachusetts",5290,430,4115,478,1645,242,2029,406,0,12,313,181,0,12,0,12,128,137,0,12,128,137,1175,239,509,255,459,303,0,12,0,12,0,12,197,187,10,18,10,18,0,12
1400000US25025140102,25025140102,"Census Tract 1401.02, Suffolk County, Massachusetts",4779,299,3987,284,1835,302,1856,253,0,12,172,149,0,12,0,12,124,82,41,48,83,68,792,249,182,107,192,178,0,12,10,16,0,12,352,285,56,69,41,67,15,24
1400000US25025140105,25025140105,"Census Tract 1401.05, Suffolk County, Massachusetts",4091,436,2924,367,1135,182,1459,387,0,12,143,112,0,12,62,83,125,120,0,12,125,120,1167,348,630,311,37,61,0,12,0,12,0,12,454,182,46,57,35,56,11,19
1400000US25025140106,25025140106,"Census Tract 1401.06, Suffolk County, Massachusetts",1826,186,1326,209,390,136,882,136,0,12,37,45,0,12,5,19,12,18,0,12,12,18,500,109,184,101,21,34,13,18,0,12,0,12,196,87,86,63,39,44,47,42
1400000US25025140107,25025140107,"Census Tract 1401.07, Suffolk County, Massachusetts",2898,254,2008,243,889,140,1075,225,5,10,7,12,0,12,16,30,16,24,0,12,16,24,890,253,115,71,296,255,58,88,0,12,0,12,344,150,77,122,77,122,0,12
1400000US25025140201,25025140201,"Census Tract 1402.01, Suffolk County, Massachusetts",2420,171,1689,297,1134,268,432,197,0,12,59,70,0,12,0,12,64,44,9,16,55,44,731,270,412,250,24,22,131,155,0,12,0,12,111,105,53,54,34,43,19,31
1400000US25025140202,25025140202,"Census Tract 1402.02, Suffolk County, Massachusetts",6110,423,4486,354,2573,283,1578,340,0,17,175,136,0,17,0,17,160,106,12,16,148,106,1624,390,449,207,177,118,0,17,0,17,0,17,625,354,373,245,136,163,237,190
1400000US25025140300,25025140300,"Census Tract 1403, Suffolk County, Massachusetts",6343,814,4799,779,1226,332,3270,723,10,15,53,60,0,17,88,89,152,119,8,14,144,113,1544,442,549,295,317,238,0,17,0,17,0,17,668,499,10,21,10,21,0,17
1400000US25025140400,25025140400,"Census Tract 1404, Suffolk County, Massachusetts",8748,850,7334,771,795,274,6351,782,10,17,28,33,0,17,0,17,150,142,0,17,150,142,1414,693,244,218,423,436,0,17,0,17,0,17,648,502,99,106,77,100,22,36
1400000US25025160101,25025160101,"Census Tract 1601.01, Suffolk County, Massachusetts",9391,699,2006,604,1076,372,373,163,10,18,0,17,0,17,282,253,265,310,0,17,265,310,7385,818,2796,960,137,120,16,25,0,17,0,17,856,444,3580,1016,31,34,3549,1016
1400000US25025160200,25025160200,"Census Tract 1602, Suffolk County, Massachusetts",4126,415,703,218,337,110,143,124,0,12,152,133,0,12,0,12,71,65,0,12,71,65,3423,475,1017,365,45,50,9,15,0,12,0,12,393,250,1959,503,0,12,1959,503
1400000US25025160300,25025160300,"Census Tract 1603, Suffolk County, Massachusetts",2355,204,1888,227,1439,191,225,154,0,12,100,82,0,12,9,15,115,63,0,12,115,63,467,229,179,158,0,12,0,12,0,12,0,12,77,49,211,167,20,31,191,166
1400000US25025160400,25025160400,"Census Tract 1604, Suffolk County, Massachusetts",2838,440,881,233,525,179,222,129,27,30,84,99,0,12,23,36,0,12,0,12,0,12,1957,441,698,241,82,59,0,12,0,12,0,12,235,137,942,360,0,12,942,360
1400000US25025160501,25025160501,"Census Tract 1605.01, Suffolk County, Massachusetts",5064,536,1325,272,838,236,256,150,0,17,152,151,0,17,0,17,79,97,0,17,79,97,3739,634,1501,431,48,56,0,17,0,17,0,17,396,324,1794,673,68,85,1726,657
1400000US25025160502,25025160502,"Census Tract 1605.02, Suffolk County, Massachusetts",4558,494,1931,397,1632,387,148,104,0,12,85,90,0,12,10,20,56,84,0,12,56,84,2627,498,1516,478,12,19,0,12,0,12,0,12,304,162,795,445,29,35,766,451
1400000US25025160601,25025160601,"Census Tract 1606.01, Suffolk County, Massachusetts",4271,481,2639,365,1599,271,383,222,12,20,335,215,0,12,17,25,293,190,29,38,264,200,1632,445,579,287,45,53,10,16,0,12,0,12,372,288,626,346,19,23,607,346
1400000US25025160602,25025160602,"Census Tract 1606.02, Suffolk County, Massachusetts",4481,399,2421,427,1774,407,213,159,0,12,302,214,0,12,60,83,72,72,0,12,72,72,2060,332,768,287,50,76,0,12,0,12,0,12,451,258,791,336,39,41,752,339
1400000US25025170100,25025170100,"Census Tract 1701, Suffolk County, Massachusetts",8041,761,5787,499,4667,517,397,285,22,34,585,192,0,17,0,17,116,103,25,39,91,97,2254,843,1278,448,11,19,0,17,0,17,0,17,924,732,41,67,0,17,41,67
1400000US25025170200,25025170200,"Census Tract 1702, Suffolk County, Massachusetts",4547,402,3569,425,3095,333,234,263,0,12,122,132,0,12,47,59,71,58,12,20,59,55,978,244,377,243,149,186,0,12,0,12,0,12,411,393,41,60,0,12,41,60
1400000US25025170300,25025170300,"Census Tract 1703, Suffolk County, Massachusetts",9096,698,8047,699,6642,666,378,162,0,17,773,369,0,17,74,114,180,139,17,27,163,136,1049,386,981,379,34,43,0,17,0,17,0,17,34,37,0,17,0,17,0,17
1400000US25025170400,25025170400,"Census Tract 1704, Suffolk County, Massachusetts",5497,446,4039,369,3600,341,229,215,0,17,124,118,0,17,0,17,86,122,0,17,86,122,1458,403,664,239,10,18,0,17,12,79,0,17,538,330,234,240,0,17,234,240
1400000US25025170501,25025170501,"Census Tract 1705.01, Suffolk County, Massachusetts",3570,419,2709,357,2142,347,117,80,0,12,170,151,0,12,0,12,280,181,29,48,251,170,861,236,467,226,0,12,74,103,0,12,0,12,320,187,0,12,0,12,0,12
1400000US25025170502,25025170502,"Census Tract 1705.02, Suffolk County, Massachusetts",3061,329,2731,339,2304,364,39,42,0,12,283,245,0,12,0,12,105,87,8,13,97,86,330,224,147,95,0,12,0,12,0,12,0,12,27,45,156,174,0,12,156,174
1400000US25025170601,25025170601,"Census Tract 1706.01, Suffolk County, Massachusetts",5805,446,3907,377,3587,401,146,147,0,17,79,118,0,17,18,27,77,72,0,17,77,72,1898,491,1214,424,0,17,0,17,0,17,0,17,461,312,223,259,14,19,209,268
1400000US25025170701,25025170701,"Census Tract 1707.01, Suffolk County, Massachusetts",2115,272,1619,208,1406,244,72,77,0,12,103,101,0,12,34,50,4,9,4,9,0,12,496,235,333,149,19,31,0,12,0,12,0,12,144,120,0,12,0,12,0,12
1400000US25025170702,25025170702,"Census Tract 1707.02, Suffolk County, Massachusetts",6396,759,3423,495,2156,483,419,364,0,17,837,301,0,17,0,17,11,20,0,17,11,20,2973,684,1550,710,306,251,0,17,0,17,0,17,667,615,450,449,16,25,434,448
1400000US25025170800,25025170800,"Census Tract 1708, Suffolk County, Massachusetts",5130,707,3473,432,3095,487,193,140,0,17,74,89,0,17,16,25,95,103,0,17,95,103,1657,668,638,401,0,17,0,17,0,17,0,17,730,584,289,402,0,17,289,402
1400000US25025180101,25025180101,"Census Tract 1801.01, Suffolk County, Massachusetts",4859,431,3996,633,3872,668,26,26,0,12,82,123,0,12,0,12,16,28,0,12,16,28,863,792,714,753,86,140,0,12,0,12,0,12,38,62,25,28,15,23,10,16
